Date,Department or Agency Name,ARMS Department ID,Total # of Employees,# of Employees with Debt,% Employees with Debt,Total Amount Due
03/26/2016,BOARD OF ETHICS,ETHICS,9,0,0,0
03/26/2016,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,650,1,0.2,400
03/26/2016,FINANCE,FINANCE,574,0,0,0
03/26/2016,FLEET AND FACILITY MGMT,FLEETFM,936,1,0.1,120
03/26/2016,PUBLIC HEALTH,HEALTH,530,2,0.4,"2,626.53"
03/26/2016,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
03/26/2016,HUMAN RESOURCES,HUMANRESOURCES,70,0,0,0
03/26/2016,IPRA,IPRA,80,0,0,0
03/26/2016,LAW,LAW,418,0,0,0
03/26/2016,OFFICE OF THE MAYOR,MAYOR,85,0,0,0
03/26/2016,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
03/26/2016,OFFICE OF BUDGET & MANAGEMENT,OBM,39,0,0,0
03/26/2016,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,968",35,1.8,"60,445.39"
03/26/2016,POLICE,POLICE,"12,604",29,0.2,"38,386.07"
03/26/2016,PROCUREMENT SERV,PROCUREMENT,82,0,0,0
03/26/2016,STREETS AND SANITATION,STREETSAN,"2,164",12,0.6,"14,551.33"
03/26/2016,TRANSPORTATION,TRANS,"1,067",0,0,0
03/26/2016,CITY TREASURER,TREASURER,22,0,0,0
03/26/2016,WATER MANAGEMENT,WATER,"1,840",7,0.4,"5,666.03"
04/02/16,ADMINISTRATIVE HEARING,AHMS,38,0,0,0
04/02/16,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,1,1.5,400
04/02/16,AVIATION,AVIATION,"1,513",5,0.3,963.45
04/02/16,BUS AFFAIRS AND CONSUMER PROT,BACP,161,2,1.2,"1,488.30"
04/02/16,BUILDINGS,BUILDINGS,265,0,0,0
04/02/16,CULTURAL AFFAIRS,CA,74,0,0,0
04/02/16,CHICAGO BOARD OF EDUCATION,CBOE,"46,624","1,888",4,"15,02,862.20"
04/02/16,CITY COLLEGES OF CHICAGO,CCC,"5,730",68,1.2,"86,014.07"
04/02/16,FIRE DEPARTMENT,CFD,"4,794",48,1,"24,532.17"
04/02/16,CHICAGO HOUSING AUTHORITY,CHA,465,17,3.7,"25,878.40"
04/02/16,CITY CLERK,CLERK,94,0,0,0
04/02/16,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,207,2,1,800
04/02/16,CITY COUNCIL,COUNCIL,397,4,1,"1,903.40"
04/02/16,CHICAGO PARK DISTRICT,CPDT,"2,992",120,4,"91,458.85"
04/02/16,CHICAGO PUBLIC LIBRARY,CPL,959,12,1.3,"4,709.29"
04/02/16,CHICAGO TRANSIT AUTHORITY,CTA,"11,148","1,880",16.9,"13,94,869.43"
04/02/16,DOIT,DOIT,102,1,1,130
04/02/16,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,0,0,0
04/02/16,BOARD OF ETHICS,ETHICS,9,0,0,0
04/02/16,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,650,1,0.2,400
04/02/16,FINANCE,FINANCE,574,1,0.2,191.04
04/02/16,FLEET AND FACILITY MGMT,FLEETFM,936,1,0.1,120
04/02/16,PUBLIC HEALTH,HEALTH,530,2,0.4,"2,630.05"
04/02/16,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
04/02/16,HUMAN RESOURCES,HUMANRESOURCES,70,0,0,0
04/02/16,IPRA,IPRA,80,0,0,0
04/02/16,LAW,LAW,418,0,0,0
04/02/16,OFFICE OF THE MAYOR,MAYOR,85,0,0,0
04/02/16,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
04/02/16,OFFICE OF BUDGET & MANAGEMENT,OBM,39,0,0,0
04/02/16,OFFICE OF EMERGENCY MGMT & COM,OEMC,"1,968",35,1.8,"61,495.03"
04/02/16,POLICE,POLICE,"12,604",27,0.2,"38,243.19"
04/02/16,PROCUREMENT SERV,PROCUREMENT,82,0,0,0
04/02/16,STREETS AND SANITATION,STREETSAN,"2,164",12,0.6,"14,484.19"
04/02/16,TRANSPORTATION,TRANS,"1,067",0,0,0
04/02/16,CITY TREASURER,TREASURER,22,0,0,0
04/02/16,WATER MANAGEMENT,WATER,"1,840",9,0.5,"6,431.49"
04/09/16,ADMINISTRATIVE HEARING,AHMS,39,0,0,0
04/09/16,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,0,0,0
04/09/16,AVIATION,AVIATION,"1,403",3,0.2,813.36
04/09/16,BUS AFFAIRS AND CONSUMER PROT,BACP,162,2,1.2,"1,489.16"
04/09/16,BUILDINGS,BUILDINGS,265,0,0,0
04/09/16,CULTURAL AFFAIRS,CA,77,0,0,0
04/09/16,CHICAGO BOARD OF EDUCATION,CBOE,"46,624","1,846",4,"14,77,905.84"
04/09/16,CITY COLLEGES OF CHICAGO,CCC,"5,730",67,1.2,"84,382.19"
04/09/16,FIRE DEPARTMENT,CFD,"4,788",44,0.9,"23,618.92"
04/09/16,CHICAGO HOUSING AUTHORITY,CHA,465,16,3.4,"25,759.18"
04/09/16,CITY CLERK,CLERK,95,0,0,0
04/09/16,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,210,2,1,800
04/09/16,CITY COUNCIL,COUNCIL,397,4,1,"1,903.40"
04/09/16,CHICAGO PARK DISTRICT,CPDT,"2,992",115,3.8,"87,678.54"
04/09/16,CHICAGO PUBLIC LIBRARY,CPL,960,11,1.1,"4,196.89"
04/09/16,CHICAGO TRANSIT AUTHORITY,CTA,"11,148","1,848",16.6,"13,75,080.02"
04/09/16,DOIT,DOIT,101,1,1,130
04/09/16,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,0,0,0
04/09/16,BOARD OF ETHICS,ETHICS,9,0,0,0
04/09/16,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,639,1,0.2,200
04/09/16,FINANCE,FINANCE,566,1,0.2,191.04
04/09/16,FLEET AND FACILITY MGMT,FLEETFM,947,1,0.1,120
04/09/16,PUBLIC HEALTH,HEALTH,532,3,0.6,"2,939.25"
04/09/16,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
04/09/16,HUMAN RESOURCES,HUMANRESOURCES,68,0,0,0
04/09/16,IPRA,IPRA,81,0,0,0
04/09/16,LAW,LAW,413,0,0,0
04/09/16,OFFICE OF THE MAYOR,MAYOR,83,0,0,0
04/09/16,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
04/09/16,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
04/09/16,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,027",34,1.7,"61,430.68"
04/09/16,POLICE,POLICE,"12,691",20,0.2,"36,046.88"
04/09/16,PROCUREMENT SERV,PROCUREMENT,79,0,0,0
04/09/16,STREETS AND SANITATION,STREETSAN,"2,177",11,0.5,"14,517.62"
04/09/16,TRANSPORTATION,TRANS,"1,093",0,0,0
04/09/16,CITY TREASURER,TREASURER,22,0,0,0
04/09/16,WATER MANAGEMENT,WATER,"1,874",9,0.5,"6,437.67"
04/16/2016,ADMINISTRATIVE HEARING,AHMS,39,0,0,0
04/16/2016,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,0,0,0
04/16/2016,AVIATION,AVIATION,"1,403",0,0,0
04/16/2016,BUS AFFAIRS AND CONSUMER PROT,BACP,162,0,0,0
04/16/2016,BUILDINGS,BUILDINGS,265,0,0,0
04/16/2016,CULTURAL AFFAIRS,CA,77,0,0,0
04/16/2016,CHICAGO BOARD OF EDUCATION,CBOE,"46,624","1,826",3.9,"14,29,130.70"
04/16/2016,CITY COLLEGES OF CHICAGO,CCC,"5,730",65,1.1,"83,484.65"
04/16/2016,FIRE DEPARTMENT,CFD,"4,788",39,0.8,"21,205.01"
04/16/2016,CHICAGO HOUSING AUTHORITY,CHA,465,14,3,"25,173.61"
04/16/2016,CITY CLERK,CLERK,95,0,0,0
04/16/2016,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,210,1,0.5,200
04/16/2016,CITY COUNCIL,COUNCIL,397,4,1,"1,903.40"
04/16/2016,CHICAGO PARK DISTRICT,CPDT,"2,992",114,3.8,"87,699.87"
04/16/2016,CHICAGO PUBLIC LIBRARY,CPL,960,11,1.1,"4,196.89"
04/16/2016,CHICAGO TRANSIT AUTHORITY,CTA,"11,148","1,825",16.4,"13,55,468.68"
04/16/2016,DOIT,DOIT,101,0,0,0
04/16/2016,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,0,0,0
04/16/2016,BOARD OF ETHICS,ETHICS,9,0,0,0
04/16/2016,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,639,1,0.2,200
04/16/2016,FINANCE,FINANCE,566,1,0.2,191.04
04/16/2016,FLEET AND FACILITY MGMT,FLEETFM,947,1,0.1,120
04/16/2016,PUBLIC HEALTH,HEALTH,532,4,0.8,"3,406.56"
04/16/2016,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
04/16/2016,HUMAN RESOURCES,HUMANRESOURCES,68,0,0,0
04/16/2016,IPRA,IPRA,81,0,0,0
04/16/2016,OFFICE OF THE MAYOR,MAYOR,83,0,0,0
04/16/2016,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
04/16/2016,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
04/16/2016,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,027",34,1.7,"55,040.97"
04/16/2016,POLICE,POLICE,"12,691",8,0.1,"30,429.07"
04/16/2016,PROCUREMENT SERV,PROCUREMENT,79,0,0,0
04/16/2016,STREETS AND SANITATION,STREETSAN,"2,177",11,0.5,"14,525.47"
04/16/2016,TRANSPORTATION,TRANS,"1,093",0,0,0
04/16/2016,CITY TREASURER,TREASURER,22,0,0,0
04/16/2016,WATER MANAGEMENT,WATER,"1,874",10,0.5,"6,521.03"
04/23/2016,ADMINISTRATIVE HEARING,AHMS,39,0,0,0
04/23/2016,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,0,0,0
04/23/2016,AVIATION,AVIATION,"1,403",1,0.1,433.39
04/23/2016,BUS AFFAIRS AND CONSUMER PROT,BACP,162,0,0,0
04/23/2016,BUILDINGS,BUILDINGS,265,0,0,0
04/23/2016,CULTURAL AFFAIRS,CA,77,0,0,0
04/23/2016,CHICAGO BOARD OF EDUCATION,CBOE,"45,906","1,672",3.6,"12,98,520.98"
04/23/2016,CITY COLLEGES OF CHICAGO,CCC,"5,623",55,1,"78,807.65"
04/23/2016,FIRE DEPARTMENT,CFD,"4,788",17,0.4,"8,784.78"
04/23/2016,CHICAGO HOUSING AUTHORITY,CHA,476,14,2.9,"25,184.39"
04/23/2016,CITY CLERK,CLERK,95,0,0,0
04/23/2016,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,210,1,0.5,200
04/23/2016,CITY COUNCIL,COUNCIL,397,4,1,"1,903.40"
04/23/2016,CHICAGO PARK DISTRICT,CPDT,"2,952",94,3.2,"62,126.36"
04/23/2016,CHICAGO PUBLIC LIBRARY,CPL,960,12,1.2,"5,728.38"
04/23/2016,CHICAGO TRANSIT AUTHORITY,CTA,"11,082","1,718",15.5,"12,57,663.54"
04/23/2016,DOIT,DOIT,101,0,0,0
04/23/2016,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,0,0,0
04/23/2016,BOARD OF ETHICS,ETHICS,9,0,0,0
04/23/2016,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,639,1,0.2,200
04/23/2016,FINANCE,FINANCE,566,0,0,0
04/23/2016,FLEET AND FACILITY MGMT,FLEETFM,947,1,0.1,120
04/23/2016,PUBLIC HEALTH,HEALTH,532,4,0.8,"3,410.09"
04/23/2016,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
04/23/2016,HUMAN RESOURCES,HUMANRESOURCES,68,0,0,0
04/23/2016,IPRA,IPRA,81,0,0,0
04/23/2016,LAW,LAW,413,0,0,0
04/23/2016,OFFICE OF THE MAYOR,MAYOR,83,0,0,0
04/23/2016,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
04/23/2016,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
04/23/2016,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,027",31,1.5,"52,908.87"
04/23/2016,POLICE,POLICE,"12,691",7,0.1,"29,513.21"
04/23/2016,PROCUREMENT SERV,PROCUREMENT,79,0,0,0
04/23/2016,STREETS AND SANITATION,STREETSAN,"2,177",8,0.4,"2,380.06"
04/23/2016,TRANSPORTATION,TRANS,"1,093",0,0,0
04/23/2016,CITY TREASURER,TREASURER,22,0,0,0
04/23/2016,WATER MANAGEMENT,WATER,"1,874",6,0.3,"5,095.39"
04/30/2016,ADMINISTRATIVE HEARING,AHMS,39,0,0,0
04/30/2016,COMM ANIMAL CARE AND CONTROL,ANIMAL,67,0,0,0
04/30/2016,AVIATION,AVIATION,"1,403",1,0.1,433.39
04/30/2016,BUS AFFAIRS AND CONSUMER PROT,BACP,162,0,0,0
04/30/2016,BUILDINGS,BUILDINGS,265,0,0,0
04/30/2016,CULTURAL AFFAIRS,CA,77,0,0,0
04/30/2016,CHICAGO BOARD OF EDUCATION,CBOE,"45,906","1,530",3.3,"11,83,170.83"
04/30/2016,CITY COLLEGES OF CHICAGO,CCC,"5,623",49,0.9,"77,027.31"
04/30/2016,FIRE DEPARTMENT,CFD,"4,788",14,0.3,"8,693.78"
04/30/2016,CHICAGO HOUSING AUTHORITY,CHA,476,12,2.5,"22,100.65"
04/30/2016,CITY CLERK,CLERK,95,0,0,0
04/30/2016,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,210,0,0,0
04/30/2016,CITY COUNCIL,COUNCIL,397,4,1,"1,659.40"
04/30/2016,CHICAGO PARK DISTRICT,CPDT,"2,952",74,2.5,"49,364.00"
04/30/2016,CHICAGO PUBLIC LIBRARY,CPL,960,12,1.2,"5,730.96"
04/30/2016,CHICAGO TRANSIT AUTHORITY,CTA,"11,082","1,530",13.8,"10,99,486.58"
04/30/2016,DOIT,DOIT,101,0,0,0
04/30/2016,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,0,0,0
04/30/2016,BOARD OF ETHICS,ETHICS,9,0,0,0
04/30/2016,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,639,0,0,0
04/30/2016,FINANCE,FINANCE,566,0,0,0
04/30/2016,FLEET AND FACILITY MGMT,FLEETFM,947,1,0.1,120
04/30/2016,PUBLIC HEALTH,HEALTH,532,4,0.8,"3,413.61"
04/30/2016,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
04/30/2016,HUMAN RESOURCES,HUMANRESOURCES,68,0,0,0
04/30/2016,IPRA,IPRA,81,0,0,0
04/30/2016,LAW,LAW,413,0,0,0
04/30/2016,OFFICE OF THE MAYOR,MAYOR,83,0,0,0
04/30/2016,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
04/30/2016,OFFICE OF BUDGET & MANAGEMENT,OBM,38,0,0,0
04/30/2016,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,027",29,1.4,"43,201.05"
04/30/2016,POLICE,POLICE,"12,691",7,0.1,"28,524.91"
04/30/2016,PROCUREMENT SERV,PROCUREMENT,79,0,0,0
04/30/2016,STREETS AND SANITATION,STREETSAN,"2,177",7,0.3,"1,580.63"
04/30/2016,TRANSPORTATION,TRANS,"1,093",0,0,0
04/30/2016,CITY TREASURER,TREASURER,22,0,0,0
04/30/2016,WATER MANAGEMENT,WATER,"1,874",3,0.2,"2,706.77"
05/07/16,ADMINISTRATIVE HEARING,AHMS,39,1,2.6,150
05/07/16,COMM ANIMAL CARE AND CONTROL,ANIMAL,68,3,4.4,546.4
05/07/16,AVIATION,AVIATION,"1,373",45,3.3,"14,179.94"
05/07/16,BUS AFFAIRS AND CONSUMER PROT,BACP,167,7,4.2,"2,444.29"
05/07/16,BUILDINGS,BUILDINGS,270,8,3,"1,999.33"
05/07/16,CULTURAL AFFAIRS,CA,80,1,1.2,200
05/07/16,CHICAGO BOARD OF EDUCATION,CBOE,"45,906","2,505",5.5,"18,00,621.26"
05/07/16,CITY COLLEGES OF CHICAGO,CCC,"5,623",174,3.1,"1,40,011.54"
05/07/16,FIRE DEPARTMENT,CFD,"4,903",147,3,"62,997.28"
05/07/16,CHICAGO HOUSING AUTHORITY,CHA,476,23,4.8,"33,847.21"
05/07/16,CITY CLERK,CLERK,94,3,3.2,"1,221.86"
05/07/16,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,212,5,2.4,907.44
05/07/16,CITY COUNCIL,COUNCIL,392,19,4.8,"8,795.29"
05/07/16,CHICAGO PARK DISTRICT,CPDT,"2,952",156,5.3,"95,063.20"
05/07/16,CHICAGO PUBLIC LIBRARY,CPL,980,29,3,"15,436.44"
05/07/16,CHICAGO TRANSIT AUTHORITY,CTA,"11,082","1,982",17.9,"14,85,617.18"
05/07/16,DOIT,DOIT,101,3,3,619.86
05/07/16,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,7,6,"1,358.71"
05/07/16,BOARD OF ETHICS,ETHICS,9,0,0,0
05/07/16,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,641,21,3.3,"11,182.24"
05/07/16,FINANCE,FINANCE,565,14,2.5,"3,660.54"
05/07/16,FLEET AND FACILITY MGMT,FLEETFM,953,30,3.1,"16,972.71"
05/07/16,PUBLIC HEALTH,HEALTH,530,13,2.5,"3,580.72"
05/07/16,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
05/07/16,HUMAN RESOURCES,HUMANRESOURCES,69,2,2.9,300
05/07/16,IPRA,IPRA,80,2,2.5,600
05/07/16,LAW,LAW,404,3,0.7,964.63
05/07/16,OFFICE OF THE MAYOR,MAYOR,81,2,2.5,"1,340.00"
05/07/16,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
05/07/16,OFFICE OF BUDGET & MANAGEMENT,OBM,39,1,2.6,400
05/07/16,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,006",88,4.4,"74,116.65"
05/07/16,POLICE,POLICE,"12,778",203,1.6,"1,10,503.60"
05/07/16,PROCUREMENT SERV,PROCUREMENT,78,3,3.8,"2,303.26"
05/07/16,STREETS AND SANITATION,STREETSAN,"2,048",115,5.6,"44,697.69"
05/07/16,TRANSPORTATION,TRANS,"1,177",41,3.5,"17,361.86"
05/07/16,CITY TREASURER,TREASURER,23,1,4.3,270
05/07/16,WATER MANAGEMENT,WATER,"1,863",69,3.7,"79,112.54"
05/14/2016,ADMINISTRATIVE HEARING,AHMS,39,1,2.6,150
05/14/2016,COMM ANIMAL CARE AND CONTROL,ANIMAL,68,3,4.4,546.4
05/14/2016,AVIATION,AVIATION,"1,373",34,2.5,"11,210.88"
05/14/2016,BUS AFFAIRS AND CONSUMER PROT,BACP,167,7,4.2,"2,444.29"
05/14/2016,BUILDINGS,BUILDINGS,270,5,1.9,"1,098.43"
05/14/2016,CULTURAL AFFAIRS,CA,80,1,1.2,200
05/14/2016,CHICAGO BOARD OF EDUCATION,CBOE,"45,906","2,446",5.3,"17,61,103.96"
05/14/2016,CITY COLLEGES OF CHICAGO,CCC,"5,623",169,3,"1,37,854.19"
05/14/2016,FIRE DEPARTMENT,CFD,"4,903",140,2.9,"59,879.74"
05/14/2016,CHICAGO HOUSING AUTHORITY,CHA,476,21,4.4,"33,050.22"
05/14/2016,CITY CLERK,CLERK,94,2,2.1,"1,021.86"
05/14/2016,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,212,4,1.9,897.44
05/14/2016,CITY COUNCIL,COUNCIL,392,17,4.3,"6,947.88"
05/14/2016,CHICAGO PARK DISTRICT,CPDT,"2,952",149,5,"91,556.31"
05/14/2016,CHICAGO PUBLIC LIBRARY,CPL,980,24,2.4,"13,728.52"
05/14/2016,CHICAGO TRANSIT AUTHORITY,CTA,"11,082","1,943",17.5,"14,62,112.93"
05/14/2016,DOIT,DOIT,101,2,2,419.86
05/14/2016,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,7,6,"1,358.71"
05/14/2016,BOARD OF ETHICS,ETHICS,9,0,0,0
05/14/2016,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,641,21,3.3,"11,083.17"
05/14/2016,FINANCE,FINANCE,565,8,1.4,"1,941.09"
05/14/2016,FLEET AND FACILITY MGMT,FLEETFM,953,27,2.8,"15,524.81"
05/14/2016,PUBLIC HEALTH,HEALTH,530,8,1.5,"2,247.05"
05/14/2016,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
05/14/2016,HUMAN RESOURCES,HUMANRESOURCES,69,2,2.9,300
05/14/2016,IPRA,IPRA,80,2,2.5,600
05/14/2016,LAW,LAW,404,3,0.7,965.53
05/14/2016,OFFICE OF THE MAYOR,MAYOR,81,2,2.5,"1,340.00"
05/14/2016,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
05/14/2016,OFFICE OF BUDGET & MANAGEMENT,OBM,39,1,2.6,400
05/14/2016,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,006",86,4.3,"73,140.78"
05/14/2016,POLICE,POLICE,"12,778",167,1.3,"1,01,360.43"
05/14/2016,PROCUREMENT SERV,PROCUREMENT,78,3,3.8,"2,303.26"
05/14/2016,STREETS AND SANITATION,STREETSAN,"2,048",110,5.4,"44,512.74"
05/14/2016,TRANSPORTATION,TRANS,"1,177",34,2.9,"14,006.15"
05/14/2016,CITY TREASURER,TREASURER,23,1,4.3,270
05/14/2016,WATER MANAGEMENT,WATER,"1,863",55,3,"75,300.98"
05/21/2016,ADMINISTRATIVE HEARING,AHMS,39,1,2.6,150
05/21/2016,COMM ANIMAL CARE AND CONTROL,ANIMAL,68,3,4.4,546.4
05/21/2016,AVIATION,AVIATION,"1,373",30,2.2,"10,369.81"
05/21/2016,BUS AFFAIRS AND CONSUMER PROT,BACP,167,7,4.2,"2,444.29"
05/21/2016,BUILDINGS,BUILDINGS,270,5,1.9,"1,098.43"
05/21/2016,CULTURAL AFFAIRS,CA,80,1,1.2,200
05/21/2016,CHICAGO BOARD OF EDUCATION,CBOE,"45,906","2,275",5,"16,80,733.12"
05/21/2016,CITY COLLEGES OF CHICAGO,CCC,"5,623",159,2.8,"1,28,953.18"
05/21/2016,FIRE DEPARTMENT,CFD,"4,903",128,2.6,"57,617.27"
05/21/2016,CHICAGO HOUSING AUTHORITY,CHA,476,21,4.4,"33,065.68"
05/21/2016,CITY CLERK,CLERK,94,2,2.1,"1,021.86"
05/21/2016,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,212,3,1.4,767.44
05/21/2016,CITY COUNCIL,COUNCIL,392,17,4.3,"6,555.30"
05/21/2016,CHICAGO PARK DISTRICT,CPDT,"2,952",142,4.8,"87,319.35"
05/21/2016,CHICAGO PUBLIC LIBRARY,CPL,980,23,2.3,"13,502.82"
05/21/2016,CHICAGO TRANSIT AUTHORITY,CTA,"11,082","1,910",17.2,"14,43,068.09"
05/21/2016,DOIT,DOIT,101,2,2,419.86
05/21/2016,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,7,6,"1,258.71"
05/21/2016,BOARD OF ETHICS,ETHICS,9,0,0,0
05/21/2016,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,641,20,3.1,"10,764.10"
05/21/2016,FINANCE,FINANCE,565,2,0.4,211.09
05/21/2016,FLEET AND FACILITY MGMT,FLEETFM,953,26,2.7,"15,736.78"
05/21/2016,PUBLIC HEALTH,HEALTH,530,6,1.1,"1,485.95"
05/21/2016,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
05/21/2016,HUMAN RESOURCES,HUMANRESOURCES,69,2,2.9,300
05/21/2016,IPRA,IPRA,80,2,2.5,600
05/21/2016,LAW,LAW,404,3,0.7,966.43
05/21/2016,OFFICE OF THE MAYOR,MAYOR,81,2,2.5,"1,340.00"
05/21/2016,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
05/21/2016,OFFICE OF BUDGET & MANAGEMENT,OBM,39,1,2.6,400
05/21/2016,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,006",85,4.2,"73,028.15"
05/21/2016,POLICE,POLICE,"12,778",119,0.9,"86,779.66"
05/21/2016,PROCUREMENT SERV,PROCUREMENT,78,3,3.8,"2,303.26"
05/21/2016,STREETS AND SANITATION,STREETSAN,"2,048",104,5.1,"43,297.30"
05/21/2016,TRANSPORTATION,TRANS,"1,177",29,2.5,"14,910.03"
05/21/2016,CITY TREASURER,TREASURER,23,1,4.3,270
05/21/2016,WATER MANAGEMENT,WATER,"1,863",52,2.8,"76,021.73"
05/28/2016,ADMINISTRATIVE HEARING,AHMS,39,1,2.6,150
05/28/2016,COMM ANIMAL CARE AND CONTROL,ANIMAL,68,3,4.4,546.4
05/28/2016,AVIATION,AVIATION,"1,373",24,1.7,"8,487.05"
05/28/2016,BUS AFFAIRS AND CONSUMER PROT,BACP,167,5,3,"1,644.29"
05/28/2016,BUILDINGS,BUILDINGS,270,3,1.1,832.25
05/28/2016,CULTURAL AFFAIRS,CA,80,1,1.2,200
05/28/2016,CHICAGO BOARD OF EDUCATION,CBOE,"45,906","2,171",4.7,"16,12,889.62"
05/28/2016,CITY COLLEGES OF CHICAGO,CCC,"5,623",145,2.6,"1,24,192.46"
05/28/2016,FIRE DEPARTMENT,CFD,"4,903",115,2.3,"51,693.24"
05/28/2016,CHICAGO HOUSING AUTHORITY,CHA,476,20,4.2,"32,922.52"
05/28/2016,CITY CLERK,CLERK,94,2,2.1,"1,021.86"
05/28/2016,DEPARTMENT OF PLANNING AND DEV,COMM_DEVEL,212,2,0.9,470
05/28/2016,CITY COUNCIL,COUNCIL,392,14,3.6,"5,460.11"
05/28/2016,CHICAGO PARK DISTRICT,CPDT,"2,952",132,4.5,"85,835.87"
05/28/2016,CHICAGO PUBLIC LIBRARY,CPL,980,17,1.7,"9,062.47"
05/28/2016,CHICAGO TRANSIT AUTHORITY,CTA,"11,082","1,890",17.1,"14,25,046.48"
05/28/2016,DOIT,DOIT,101,1,1,200
05/28/2016,BOARD OF ELECTION COMMISSIONER,ELECTIONS,117,6,5.1,920
05/28/2016,BOARD OF ETHICS,ETHICS,9,0,0,0
05/28/2016,FAMILY AND SUPPORT SERVICES,FAMILY_SUPPORT,641,18,2.8,"10,159.11"
05/28/2016,FINANCE,FINANCE,565,3,0.5,320.97
05/28/2016,FLEET AND FACILITY MGMT,FLEETFM,953,18,1.9,"13,622.40"
05/28/2016,PUBLIC HEALTH,HEALTH,530,5,0.9,"1,103.41"
05/28/2016,COMMISSION ON HUMAN RELATIONS,HR,16,0,0,0
05/28/2016,HUMAN RESOURCES,HUMANRESOURCES,69,2,2.9,300
05/28/2016,IPRA,IPRA,80,2,2.5,600
05/28/2016,LAW,LAW,404,2,0.5,440
05/28/2016,OFFICE OF THE MAYOR,MAYOR,81,2,2.5,"1,340.00"
05/28/2016,MAYORS OFFICE-DISABILITIES,MAYOR_DISABIL,28,0,0,0
05/28/2016,OFFICE OF BUDGET & MANAGEMENT,OBM,39,1,2.6,400
05/28/2016,OFFICE OF EMERGENCY MGMT & COM,OEMC,"2,006",73,3.6,"54,662.37"
05/28/2016,POLICE,POLICE,"12,778",79,0.6,"68,216.23"
05/28/2016,PROCUREMENT SERV,PROCUREMENT,78,2,2.6,"2,000.00"
05/28/2016,STREETS AND SANITATION,STREETSAN,"2,048",85,4.2,"32,736.14"
05/28/2016,TRANSPORTATION,TRANS,"1,177",21,1.8,"12,192.14"
